date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:16:09	33122/33122	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:11%20GMT	https://forbetterweb.com/html/concept/indexvideo-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexvideo-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:09	32831/32831	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:11%20GMT	https://forbetterweb.com/html/concept/indexvideo2-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexvideo2-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:09	21068/21068	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:02%20GMT	https://forbetterweb.com/html/concept/indexagency-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexagency-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:10	25424/25424	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:08%20GMT	https://forbetterweb.com/html/concept/indexportfolio-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexportfolio-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:10	12641/12641	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:04%20GMT	https://forbetterweb.com/html/concept/indexdark-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexdark-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:11	31962/31962	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:05%20GMT	https://forbetterweb.com/html/concept/indexkenburns-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexkenburns-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:11	32141/32141	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:05%20GMT	https://forbetterweb.com/html/concept/indexkenburns2-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexkenburns2-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:12	32736/32736	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:09%20GMT	https://forbetterweb.com/html/concept/indexsolidcolor-one.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/indexsolidcolor-one.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:12	17313/17313	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:00%20GMT	https://forbetterweb.com/html/concept/comingsoon.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/comingsoon.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:12	3373/3373	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:00%20GMT	https://forbetterweb.com/html/concept/comingsoon2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/comingsoon2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:13	4997/4997	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:00%20GMT	https://forbetterweb.com/html/concept/comingsoon3.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/comingsoon3.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:13	17564/17564	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:02%20GMT	https://forbetterweb.com/html/concept/index.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/index.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:14	18819/18819	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:57%20GMT	https://forbetterweb.com/html/concept/about.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/about.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:14	18474/18474	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:57%20GMT	https://forbetterweb.com/html/concept/about2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/about2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:15	18665/18665	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:00%20GMT	https://forbetterweb.com/html/concept/contact.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/contact.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:15	19539/19539	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:00%20GMT	https://forbetterweb.com/html/concept/contact2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/contact2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:16	19270/19270	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:14%20GMT	https://forbetterweb.com/html/concept/partners.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/partners.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:16	24599/24599	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:20%20GMT	https://forbetterweb.com/html/concept/team.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/team.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:17	19439/19439	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:18%20GMT	https://forbetterweb.com/html/concept/services.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/services.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:17	15540/15540	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:18%20GMT	https://forbetterweb.com/html/concept/register.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/register.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:18	15194/15194	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:12%20GMT	https://forbetterweb.com/html/concept/login.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/login.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:19	19714/19714	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:17%20GMT	https://forbetterweb.com/html/concept/register-login.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/register-login.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:19	25289/25289	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:01%20GMT	https://forbetterweb.com/html/concept/faq.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/faq.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:19	14438/14438	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:57%20GMT	https://forbetterweb.com/html/concept/404.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/404.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:20	26324/26324	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:15%20GMT	https://forbetterweb.com/html/concept/portfolio-masonry-2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-masonry-2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:20	25395/25395	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:16%20GMT	https://forbetterweb.com/html/concept/portfolio-masonry-3.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-masonry-3.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:21	26483/26483	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:16%20GMT	https://forbetterweb.com/html/concept/portfolio-masonry-4.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-masonry-4.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:22	24941/24941	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:17%20GMT	https://forbetterweb.com/html/concept/portfolio-wide-2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-wide-2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:22	24026/24026	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:17%20GMT	https://forbetterweb.com/html/concept/portfolio-wide-3.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-wide-3.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:23	24134/24134	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:17%20GMT	https://forbetterweb.com/html/concept/portfolio-wide-4.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-wide-4.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:24	24020/24020	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:14%20GMT	https://forbetterweb.com/html/concept/portfolio-boxed-3.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-boxed-3.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:24	24935/24935	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:14%20GMT	https://forbetterweb.com/html/concept/portfolio-boxed-2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-boxed-2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:25	21630/21630	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:16%20GMT	https://forbetterweb.com/html/concept/portfolio-single.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-single.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:25	24128/24128	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:15%20GMT	https://forbetterweb.com/html/concept/portfolio-boxed-4.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/portfolio-boxed-4.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:25	21325/21325	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:13%20GMT	https://forbetterweb.com/html/concept/news2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/news2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:26	24311/24311	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:13%20GMT	https://forbetterweb.com/html/concept/news2-sidebar.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/news2-sidebar.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:26	21943/21943	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:14%20GMT	https://forbetterweb.com/html/concept/news3.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/news3.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:27	21435/21435	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:14%20GMT	https://forbetterweb.com/html/concept/news4.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/news4.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:28	23301/23301	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:13%20GMT	https://forbetterweb.com/html/concept/news-single.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/news-single.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:28	23738/23738	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:13%20GMT	https://forbetterweb.com/html/concept/news-single-sidebar.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/news-single-sidebar.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:29	20155/20155	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:01%20GMT	https://forbetterweb.com/html/concept/headers.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/headers.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:30	23032/23032	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:59%20GMT	https://forbetterweb.com/html/concept/buttons.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/buttons.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:30	21035/21035	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:59%20GMT	https://forbetterweb.com/html/concept/carousels.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/carousels.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:31	21113/21113	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:59%20GMT	https://forbetterweb.com/html/concept/columns.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/columns.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:31	22579/22579	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:17%20GMT	https://forbetterweb.com/html/concept/pricing.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/pricing.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:32	17343/17343	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:01%20GMT	https://forbetterweb.com/html/concept/countdown.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/countdown.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:33	24732/24732	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:59%20GMT	https://forbetterweb.com/html/concept/bars-charts.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/bars-charts.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:33	18709/18709	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:58%20GMT	https://forbetterweb.com/html/concept/animate-on-scroll.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/animate-on-scroll.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:34	19026/19026	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:20%20GMT	https://forbetterweb.com/html/concept/typography.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/typography.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:35	21574/21574	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:55:57%20GMT	https://forbetterweb.com/html/concept/accordions.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/accordions.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:35	18271/18271	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:22%20GMT	https://forbetterweb.com/html/concept/video-sound.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/video-sound.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:37	19048/19048	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:20%20GMT	https://forbetterweb.com/html/concept/tabs.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/tabs.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:37	23917/23917	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:18%20GMT	https://forbetterweb.com/html/concept/shop.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/shop.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:38	28159/28159	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:21%20GMT	https://forbetterweb.com/html/concept/shop2.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/shop2.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
16:16:39	28929/28929	---MCZ	200	added ('OK')	text/html	date:Fri,%2013%20Oct%202023%2015:56:20%20GMT	https://forbetterweb.com/html/concept/shop3.html	C:/My%20Web%20Sites/https___forbetterweb.com_html_concept_indexportfolio2.html/forbetterweb.com/html/concept/shop3.html	(from https://forbetterweb.com/html/concept/indexportfolio2.html)
